zip_code,latitude,longitude,city,state,county
33316,26.103114,-80.123866,Fort Lauderdale,FL,Broward
11753,40.754757,-73.601772,Jericho,NY,Nassau
32198,29.022729,-81.172169,Daytona Beach,FL,Volusia
8025,39.701526,-75.162903,Ewan,NJ,Gloucester
3215,43.930221,-71.534068,Waterville Valley,NH,Grafton
11023,40.754757,-73.601772,Great Neck,NY,Nassau
56071,44.536713,-93.55598,New Prague,MN,Le Sueur
12764,41.595908,-74.96233,Narrowsburg,NY,Sullivan
63381,39.022137,-90.996785,Truxton,MO,Lincoln
5658,44.374874,-72.329902,Marshfield,VT,Washington
68316,41.003042,-97.610404,Benedict,NE,York
97406,42.656925,-124.133206,Agness,OR,Curry
47665,38.272833,-87.681174,Owensville,IN,Gibson
40862,37.012888,-82.879541,Partridge,KY,Letcher
27018,36.197851,-80.575334,East Bend,NC,Yadkin
34762,28.74751,-81.895885,Okahumpka,FL,Lake
28220,35.26002,-80.804151,Charlotte,NC,Mecklenburg
33965,26.552895,-81.94861,Fort Myers,FL,Lee
77249,29.83399,-95.434241,Houston,TX,Harris
77224,29.83399,-95.434241,Houston,TX,Harris
36457,31.361214,-87.435279,Megargel,AL,Monroe
40818,36.789038,-83.264806,Coalgood,KY,Harlan
57433,45.537847,-98.339885,Columbia,SD,Brown
14126,43.330443,-78.726661,Olcott,NY,Niagara
11579,40.754757,-73.601772,Sea Cliff,NY,Nassau
21094,39.438964,-76.592139,Lutherville Timonium,MD,Baltimore
78526,25.971728,-97.469871,Brownsville,TX,Cameron
84405,41.171493,-111.968874,Ogden,UT,Weber
5081,44.119395,-72.088869,Wells River,VT,Orange
30559,34.936697,-84.268863,Mineral Bluff,GA,Fannin
55078,45.513447,-92.894239,Stacy,MN,Chisago
76013,32.771419,-97.291484,Arlington,TX,Tarrant
38053,35.320197,-89.892286,Millington,TN,Shelby
33009,25.992118,-80.146701,Hallandale,FL,Broward
93061,34.032383,-119.1343,Santa Paula,CA,Ventura
61479,40.987171,-89.651961,Speer,IL,Stark
83123,42.206598,-110.286804,La Barge,WY,Lincoln
60620,41.811929,-87.68732,Chicago,IL,Cook
4357,44.108059,-69.827489,Richmond,ME,Sagadahoc
70792,30.027914,-90.802759,Uncle Sam,LA,Saint James
80303,40.067772,-105.27484,Boulder,CO,Boulder
23694,37.223152,-76.55901,Lackey,VA,York
90231,33.786594,-118.298662,Culver City,CA,Los Angeles
88411,35.130266,-103.160497,Bard,NM,Quay
74851,35.319161,-97.000737,Mcloud,OK,Pottawatomie
33309,26.186109,-80.179318,Fort Lauderdale,FL,Broward
79504,32.322053,-99.335495,Baird,TX,Callahan
25856,37.647885,-81.190628,Jonben,WV,Raleigh
22034,38.831813,-77.288755,Fairfax,VA,Fairfax
81433,37.848391,-107.680381,Silverton,CO,San Juan
36319,31.22514,-85.171875,Columbia,AL,Houston
78344,27.429451,-98.838546,Bruni,TX,Webb
24724,37.333273,-81.311849,Freeman,WV,Mercer
77962,28.988713,-96.456421,Ganado,TX,Jackson
36431,31.529531,-87.345345,Burnt Corn,AL,Monroe
72020,35.380014,-91.525309,Bradford,AR,White
99655,60.314735,-163.118947,Quinhagak,AK,Bethel
87544,35.849514,-106.288482,Los Alamos,NM,Los Alamos
28439,34.278093,-78.987194,Fair Bluff,NC,Columbus
75232,32.652934,-96.820845,Dallas,TX,Dallas
47131,38.437021,-85.704973,Jeffersonville,IN,Clark
33101,25.779076,-80.19782,Miami,FL,Miami-Dade
55342,44.70976,-94.756704,Hector,MN,Renville
4082,44.408078,-70.470703,South Windham,ME,Cumberland
44481,41.248912,-80.867431,Warren,OH,Trumbull
80027,39.980835,-105.269915,Louisville,CO,Boulder
81135,37.615741,-106.375292,Homelake,CO,Rio Grande
59024,46.212579,-107.693279,Custer,MT,Yellowstone
19046,40.09796,-75.107767,Jenkintown,PA,Montgomery
48036,42.593834,-82.913321,Clinton Township,MI,Macomb
65714,36.961768,-93.237749,Nixa,MO,Christian
38487,35.722628,-87.212698,Williamsport,TN,Maury
7850,40.906298,-74.664605,Landing,NJ,Morris
97544,42.357375,-123.321239,Williams,OR,Josephine
59087,47.002053,-108.122735,Winnett,MT,Petroleum
48136,42.239933,-83.150823,Garden City,MI,Wayne
70121,29.961448,-90.157715,New Orleans,LA,Jefferson
49663,44.412765,-85.468268,Manton,MI,Wexford
77585,30.309518,-94.477059,Saratoga,TX,Hardin
15146,40.548117,-80.236882,Monroeville,PA,Allegheny
27505,35.471966,-79.058238,Broadway,NC,Lee
29069,34.269558,-80.005897,Lamar,SC,Darlington
95993,39.130338,-121.737911,Yuba City,CA,Sutter
22482,37.715738,-76.450212,Kilmarnock,VA,Lancaster
92268,34.188703,-116.504806,Pioneertown,CA,San Bernardino
1096,42.413069,-72.821653,Williamsburg,MA,Hampshire
2912,41.826737,-71.397699,Providence,RI,Providence
44139,41.386753,-81.440322,Solon,OH,Cuyahoga
53205,43.053112,-87.933185,Milwaukee,WI,Milwaukee
50213,41.029937,-93.775845,Osceola,IA,Clarke
76685,31.371525,-97.076732,Satin,TX,Falls
45328,40.114729,-84.493439,Gettysburg,OH,Darke
75934,30.817866,-94.869052,Camden,TX,Polk
19099,40.001811,-75.11787,Philadelphia,PA,Philadelphia
33716,27.890727,-82.692961,Saint Petersburg,FL,Pinellas
60121,42.04133,-88.3126,Elgin,IL,Kane
99724,66.929746,-149.19301,Beaver,AK,Yukon Koyukuk
56537,46.3194,-95.657003,Fergus Falls,MN,Otter Tail
62058,38.968616,-89.794284,Livingston,IL,Madison
52755,41.510935,-91.440616,Lone Tree,IA,Johnson
85245,32.579972,-111.340953,Red Rock,AZ,Pinal
61266,41.554901,-90.615975,Moline,IL,Rock Island
8036,39.987212,-74.829308,Hainesport,NJ,Burlington
72670,35.924868,-93.232298,Ponca,AR,Newton
45103,39.025905,-84.157048,Batavia,OH,Clermont
54027,44.945813,-92.25605,Wilson,WI,Saint Croix
26037,40.335218,-80.570953,Follansbee,WV,Brooke
21636,39.022245,-75.809462,Goldsboro,MD,Caroline
80925,38.737774,-104.645854,Colorado Springs,CO,El Paso
77581,29.328311,-95.316425,Pearland,TX,Brazoria
85208,33.395932,-111.663655,Mesa,AZ,Maricopa
42039,36.780953,-88.78873,Fancy Farm,KY,Graves
66041,39.536445,-95.306304,Lancaster,KS,Atchison
84791,37.309231,-113.476182,Saint George,UT,Washington
62436,39.207405,-88.273197,Jewett,IL,Cumberland
24130,37.555083,-79.786151,Oriskany,VA,Botetourt
54638,43.816431,-90.40265,Kendall,WI,Monroe
26003,40.102703,-80.647599,Wheeling,WV,Ohio
92108,32.774699,-117.148616,San Diego,CA,San Diego
47939,40.040014,-86.893614,Crawfordsville,IN,Montgomery
21542,39.595113,-78.943082,Midland,MD,Allegany
55406,44.976015,-93.278975,Minneapolis,MN,Hennepin
5903,44.930787,-71.597809,Canaan,VT,Essex
57253,45.151477,-96.839235,Milbank,SD,Grant
19893,39.564499,-75.597047,Wilmington,DE,New Castle
72475,35.546575,-90.965815,Waldenburg,AR,Poinsett
48067,42.492485,-83.145375,Royal Oak,MI,Oakland
98632,46.181872,-123.057597,Longview,WA,Cowlitz
11516,40.626453,-73.725825,Cedarhurst,NY,Nassau
16623,40.285076,-78.022032,Cassville,PA,Huntingdon
7837,41.12831,-74.678956,Glasser,NJ,Sussex
76679,31.931282,-96.604622,Purdon,TX,Navarro
85054,33.276539,-112.18717,Phoenix,AZ,Maricopa
55389,45.268619,-94.444561,Watkins,MN,Meeker
71039,32.474113,-93.288906,Heflin,LA,Webster
37756,36.354403,-84.449208,Huntsville,TN,Scott
84075,41.096293,-112.079415,Syracuse,UT,Davis
97873,44.119638,-119.122317,Seneca,OR,Grant
35182,33.706786,-86.256658,Wattsville,AL,Saint Clair
78884,29.357005,-99.762039,Utopia,TX,Uvalde
7662,40.905698,-74.079035,Rochelle Park,NJ,Bergen
72957,35.494412,-94.318648,Van Buren,AR,Crawford
35480,33.127407,-87.762393,Ralph,AL,Tuscaloosa
98207,48.037258,-121.682271,Everett,WA,Snohomish
32241,30.34494,-81.683107,Jacksonville,FL,Duval
63663,37.617092,-90.612259,Pilot Knob,MO,Iron
67337,37.146267,-95.748313,Coffeyville,KS,Montgomery
23102,37.694226,-77.796603,Maidens,VA,Goochland
62859,38.08963,-88.53653,Mc Leansboro,IL,Hamilton
39772,33.321036,-89.271149,Weir,MS,Choctaw
4947,45.063384,-70.381639,Kingfield,ME,Franklin
78116,29.092731,-97.843908,Gillett,TX,Karnes
78547,26.339353,-98.737359,Garciasville,TX,Starr
45646,39.081031,-83.312422,Latham,OH,Pike
72616,36.316779,-93.5616,Berryville,AR,Carroll
91309,33.786594,-118.298662,Canoga Park,CA,Los Angeles
45881,40.941562,-83.770206,Rawson,OH,Hancock
62079,39.112843,-90.11977,Piasa,IL,Macoupin
16352,41.743431,-79.052756,Tiona,PA,Warren
27980,36.249278,-76.630775,Tyner,NC,Chowan
56594,46.326166,-96.528032,Wolverton,MN,Wilkin
94250,38.377411,-121.444429,Sacramento,CA,Sacramento
6650,41.308873,-73.363661,Bridgeport,CT,Fairfield
95137,37.189396,-121.705327,San Jose,CA,Santa Clara
31836,32.790007,-84.56542,Woodland,GA,Talbot
21078,39.560095,-76.15517,Havre De Grace,MD,Harford
20624,38.329424,-76.730799,Clements,MD,Saint Marys
74653,36.678755,-97.166131,Tonkawa,OK,Kay
18928,40.335974,-75.04288,Holicong,PA,Bucks
16872,40.939915,-77.448451,Rebersburg,PA,Centre
43657,41.686778,-83.43943,Toledo,OH,Lucas
48091,42.470938,-83.054623,Warren,MI,Macomb
93286,36.465943,-119.122283,Woodlake,CA,Tulare
29831,33.421714,-81.724702,Jackson,SC,Aiken
99548,58.268704,-156.648418,Chignik Lake,AK,Lake And Peninsula
55973,43.804657,-92.802913,Sargeant,MN,Mower
72905,35.191046,-94.23816,Fort Smith,AR,Sebastian
57045,43.248825,-97.538733,Menno,SD,Hutchinson
61053,42.093181,-89.968127,Mount Carroll,IL,Carroll
2115,42.342043,-71.096848,Boston,MA,Suffolk
25026,38.490789,-81.392845,Blue Creek,WV,Kanawha
91770,33.786594,-118.298662,Rosemead,CA,Los Angeles
54422,44.944027,-90.52792,Curtiss,WI,Clark
2914,41.813429,-71.363348,East Providence,RI,Providence
64668,39.382851,-93.510329,Norborne,MO,Carroll
35806,34.76184,-86.686994,Huntsville,AL,Madison
95019,36.937042,-121.780262,Freedom,CA,Santa Cruz
72141,35.57727,-92.545572,Scotland,AR,Van Buren
87943,33.042613,-107.170508,Winston,NM,Sierra
1907,42.513295,-70.905893,Swampscott,MA,Essex
73660,35.633338,-99.819077,Reydon,OK,Roger Mills
54111,44.810274,-88.391648,Cecil,WI,Shawano
25122,38.296818,-81.554655,Leewood,WV,Kanawha
47164,38.380353,-86.105954,Palmyra,IN,Harrison
8859,40.459205,-74.306956,Parlin,NJ,Middlesex
46250,39.904838,-86.067263,Indianapolis,IN,Marion
56386,45.989733,-93.620235,Wahkon,MN,Mille Lacs
5769,43.920297,-73.122709,Salisbury,VT,Addison
97333,44.467218,-123.337762,Corvallis,OR,Benton
50269,42.271774,-93.021413,Whitten,IA,Hardin
94608,37.833876,-122.29548,Emeryville,CA,Alameda
2742,41.619557,-70.956346,New Bedford,MA,Bristol
29046,34.15998,-80.240955,Elliott,SC,Lee
33156,25.558428,-80.458168,Miami,FL,Miami-Dade
31419,32.008492,-81.214369,Savannah,GA,Chatham
22638,39.236944,-78.288465,Winchester,VA,Frederick
56646,47.836367,-96.3504,Gully,MN,Polk
58707,48.245267,-101.301179,Minot,ND,Ward
66087,39.790573,-95.143417,Troy,KS,Doniphan
78408,27.782654,-97.445674,Corpus Christi,TX,Nueces
72216,34.817834,-92.235668,Little Rock,AR,Pulaski
87320,35.480924,-108.176693,Mexican Springs,NM,Mckinley
25419,39.572966,-77.882155,Falling Waters,WV,Berkeley
4684,44.641873,-68.391481,Surry,ME,Hancock
50476,43.435628,-92.853243,Stacyville,IA,Mitchell
21263,39.284707,-76.620489,Baltimore,MD,Baltimore City
75937,31.486578,-94.348665,Chireno,TX,Nacogdoches
54896,45.832746,-91.014362,Winter,WI,Sawyer
24544,36.592679,-79.410983,Danville,VA,Danville City
54104,45.420602,-88.246901,Athelstane,WI,Marinette
50665,42.655813,-92.824122,Parkersburg,IA,Butler
64457,40.352306,-94.900456,Guilford,MO,Nodaway
52172,43.290026,-91.445754,Waukon,IA,Allamakee
56538,46.412413,-95.713452,Fergus Falls,MN,Otter Tail
4454,45.002969,-67.495548,Lambert Lake,ME,Washington
12549,41.405901,-74.255717,Montgomery,NY,Orange
87461,36.500162,-108.233548,Sanostee,NM,San Juan
37026,35.701738,-86.107742,Bradyville,TN,Cannon
16644,40.717845,-78.463679,Glasgow,PA,Cambria
1527,42.255642,-71.819961,Millbury,MA,Worcester
38541,36.481086,-85.346687,Allons,TN,Overton
3259,43.85971,-71.37719,North Sandwich,NH,Carroll
56332,45.984672,-95.506622,Garfield,MN,Douglas
83653,43.585149,-116.752963,Nampa,ID,Canyon
60671,41.811929,-87.68732,Chicago,IL,Cook
14808,42.562012,-77.468518,Atlanta,NY,Steuben
39324,31.593682,-88.704829,Clara,MS,Wayne
56160,43.867848,-94.742716,Odin,MN,Watonwan
94249,38.377411,-121.444429,Sacramento,CA,Sacramento
58064,47.000029,-97.515646,Page,ND,Cass
99901,55.400674,-131.67409,Ketchikan,AK,Ketchikan Gateway
85272,32.895764,-111.957245,Stanfield,AZ,Pinal
62860,38.081592,-88.538609,Macedonia,IL,Hamilton
50539,43.241336,-94.384458,Fenton,IA,Kossuth
15281,40.434436,-80.024817,Pittsburgh,PA,Allegheny
6022,41.851597,-72.918127,Collinsville,CT,Hartford
38959,33.380913,-90.349601,Swiftown,MS,Leflore
3871,42.980639,-70.771896,Rye Beach,NH,Rockingham
88201,33.346666,-104.593687,Roswell,NM,Chaves
52652,41.104302,-91.546988,Swedesburg,IA,Henry
83724,43.619477,-116.195159,Boise,ID,Ada
47438,39.078835,-86.992896,Jasonville,IN,Greene
56763,48.900663,-95.250324,Warroad,MN,Roseau
77545,29.525461,-95.756462,Fresno,TX,Fort Bend
60677,41.811929,-87.68732,Chicago,IL,Cook
59007,45.161913,-109.158349,Bearcreek,MT,Carbon
30818,33.189975,-82.34339,Matthews,GA,Jefferson
73163,35.551409,-97.407537,Oklahoma City,OK,Oklahoma
61283,41.637929,-89.756769,Tampico,IL,Whiteside
20017,38.93846,-76.993068,Washington,DC,District Of Columbia
62995,37.42417,-88.898049,Vienna,IL,Johnson
83869,47.944549,-116.811536,Spirit Lake,ID,Kootenai
54558,45.942092,-89.686925,Saint Germain,WI,Vilas
53813,42.864155,-90.684965,Lancaster,WI,Grant
83311,42.339326,-113.461324,Albion,ID,Cassia
45688,38.719009,-82.535141,Waterloo,OH,Lawrence
32067,29.956068,-81.815115,Orange Park,FL,Clay
49097,42.17954,-85.473371,Vicksburg,MI,Kalamazoo
78255,29.437532,-98.461582,San Antonio,TX,Bexar
2668,41.79055,-70.201719,West Barnstable,MA,Barnstable
32007,29.799631,-81.627324,Bostwick,FL,Putnam
37755,36.425232,-84.543615,Helenwood,TN,Scott
29342,34.996314,-81.652395,Gaffney,SC,Cherokee
37143,36.135105,-87.039855,Pegram,TN,Cheatham
55960,44.084556,-92.373869,Oronoco,MN,Olmsted
98926,47.028084,-120.48998,Ellensburg,WA,Kittitas
64644,39.719176,-94.002251,Hamilton,MO,Caldwell
95006,37.176595,-122.130887,Boulder Creek,CA,Santa Cruz
58481,46.986518,-98.521889,Spiritwood,ND,Stutsman
61813,39.908567,-88.599987,Bement,IL,Piatt
56024,44.163231,-93.882127,Eagle Lake,MN,Blue Earth
98063,47.432251,-121.803388,Federal Way,WA,King
84083,40.7329,-113.991849,Wendover,UT,Tooele
21274,39.284707,-76.620489,Baltimore,MD,Baltimore City
31751,31.63618,-85.054942,Fort Gaines,GA,Clay
19358,39.962081,-75.802502,Modena,PA,Chester
63051,38.250874,-90.603575,House Springs,MO,Jefferson
89123,35.988844,-115.157513,Las Vegas,NV,Clark
2720,41.819766,-71.165971,Fall River,MA,Bristol
21106,38.971475,-76.580934,Mayo,MD,Anne Arundel
37078,35.923959,-87.810501,Hurricane Mills,TN,Humphreys
94974,38.068036,-122.740988,San Quentin,CA,Marin
14140,42.807159,-78.667599,Spring Brook,NY,Erie
92030,33.016928,-116.846046,Escondido,CA,San Diego
80747,40.825442,-103.16182,Peetz,CO,Logan
10165,40.752351,-73.979132,New York,NY,New York
4290,44.477183,-70.436722,Peru,ME,Oxford
26161,39.198501,-81.068913,Petroleum,WV,Ritchie
45710,39.240816,-82.177096,Albany,OH,Athens
14585,42.905459,-77.548423,West Bloomfield,NY,Ontario
46986,40.505141,-85.815617,Swayzee,IN,Grant
23804,37.204765,-77.392784,Petersburg,VA,Petersburg City
70118,29.948283,-90.122498,New Orleans,LA,Orleans
17177,40.298988,-76.847194,Harrisburg,PA,Dauphin
20414,38.883962,-77.022098,Washington,DC,District Of Columbia
47811,39.433602,-87.410094,Terre Haute,IN,Vigo
49282,42.050199,-84.392191,Somerset Center,MI,Hillsdale
7734,40.438145,-74.127883,Keansburg,NJ,Monmouth
23424,36.996881,-76.564516,Rescue,VA,Isle Of Wight
96033,40.689232,-122.58753,French Gulch,CA,Shasta
62045,39.13427,-90.69376,Hamburg,IL,Calhoun
35133,33.845846,-86.586724,Remlap,AL,Blount
49436,43.681533,-86.468975,Mears,MI,Oceana
32728,29.022729,-81.172169,Deltona,FL,Volusia
96124,39.613937,-120.404625,Calpine,CA,Sierra
57532,44.343326,-100.635312,Fort Pierre,SD,Stanley
68366,40.905385,-96.290223,Greenwood,NE,Cass
71058,32.576948,-93.250705,Minden,LA,Webster
36353,31.411109,-85.366472,Newville,AL,Henry
97312,44.936357,-123.038116,Salem,OR,Marion
15410,39.912105,-79.89636,Adah,PA,Fayette
36069,32.089321,-86.174619,Ramer,AL,Montgomery
75021,33.716947,-96.523482,Denison,TX,Grayson
78535,26.245051,-97.74157,Combes,TX,Cameron
76664,31.554423,-96.871366,Mart,TX,Mclennan
2145,42.391046,-71.095146,Somerville,MA,Middlesex
22821,38.417919,-79.044186,Dayton,VA,Rockingham
62837,38.389091,-88.367146,Fairfield,IL,Wayne
44632,40.822158,-81.442635,Hartville,OH,Stark
33655,27.871964,-82.438841,Tampa,FL,Hillsborough
71630,33.608922,-91.207356,Arkansas City,AR,Desha
68349,40.834419,-96.323714,Elmwood,NE,Cass
94524,37.777208,-121.955399,Concord,CA,Contra Costa
71655,33.604967,-91.755955,Monticello,AR,Drew
47968,40.026229,-86.827059,New Ross,IN,Montgomery
49878,45.913952,-86.804734,Rapid River,MI,Delta
61416,40.497896,-90.508816,Bardolph,IL,Mcdonough
64497,39.927682,-94.242906,Weatherby,MO,Dekalb
68430,40.661609,-96.664859,Roca,NE,Lancaster
80161,39.738752,-104.408349,Littleton,CO,Arapahoe
19446,40.224245,-75.29156,Lansdale,PA,Montgomery
68881,41.393902,-99.728097,Westerville,NE,Custer
94024,37.189396,-121.705327,Los Altos,CA,Santa Clara
17942,40.722587,-76.229623,Landingville,PA,Schuylkill
72687,36.254905,-92.688068,Yellville,AR,Marion
92589,33.752886,-116.055617,Temecula,CA,Riverside
46784,41.401296,-85.401402,Rome City,IN,Noble
92375,34.839964,-115.967051,Redlands,CA,San Bernardino
44671,40.644174,-81.365254,Sandyville,OH,Tuscarawas
29914,32.552652,-80.677001,Dale,SC,Beaufort
62070,39.13427,-90.69376,Mozier,IL,Calhoun
20469,38.893311,-77.014647,Washington,DC,District Of Columbia
19025,40.162403,-75.409776,Dresher,PA,Montgomery
20501,38.89872,-77.036198,Washington,DC,District Of Columbia
21215,39.343306,-76.681192,Baltimore,MD,Baltimore City
75416,33.600079,-95.520367,Blossom,TX,Lamar
27376,35.240268,-79.468201,West End,NC,Moore
61821,40.117337,-88.312996,Champaign,IL,Champaign
15120,40.392619,-79.905171,Homestead,PA,Allegheny
53405,42.731827,-87.820925,Racine,WI,Racine
21009,39.472579,-76.277279,Abingdon,MD,Harford
41663,37.572499,-82.645206,Tram,KY,Floyd
62840,37.994296,-88.941665,Frankfort Heights,IL,Franklin
35246,33.544622,-86.929208,Birmingham,AL,Jefferson
32817,28.589077,-81.227652,Orlando,FL,Orange
46501,41.242669,-86.248052,Argos,IN,Marshall
4426,45.171605,-69.207725,Dover Foxcroft,ME,Piscataquis
15730,40.967066,-78.925563,Coolspring,PA,Jefferson
25271,38.791845,-81.728065,Ripley,WV,Jackson
48848,42.879874,-84.313294,Laingsburg,MI,Shiawassee
14724,42.07268,-79.644932,Clymer,NY,Chautauqua
73626,35.418882,-99.280304,Canute,OK,Washita
46403,41.605636,-87.268536,Gary,IN,Lake
41263,37.850698,-82.760226,Tutor Key,KY,Johnson
54529,45.690115,-89.663974,Harshaw,WI,Oneida
12172,42.285749,-73.733532,Stottville,NY,Columbia
45773,39.430738,-81.44512,Reno,OH,Washington
72753,35.927985,-94.317796,Prairie Grove,AR,Washington
49502,43.031413,-85.550267,Grand Rapids,MI,Kent
30635,34.129737,-82.840971,Elberton,GA,Elbert
41183,38.546615,-82.727678,Worthington,KY,Greenup
17722,41.33275,-77.023601,Bodines,PA,Lycoming
49917,47.284183,-88.387535,Copper City,MI,Houghton
79005,36.448291,-100.330411,Booker,TX,Lipscomb
62928,37.333591,-88.561428,Eddyville,IL,Pope
36461,31.522093,-87.341108,Monroeville,AL,Monroe
92805,33.640302,-117.769442,Anaheim,CA,Orange
87733,35.804116,-103.902091,Mosquero,NM,Harding
61743,40.879417,-88.608644,Graymont,IL,Livingston
29692,34.388579,-82.248844,Ware Shoals,SC,Greenwood
11428,40.720639,-73.742099,Queens Village,NY,Queens
34614,28.627958,-82.536465,Brooksville,FL,Hernando
31323,31.785934,-81.57385,Riceboro,GA,Liberty
25036,38.041293,-81.064784,Cannelton,WV,Fayette
58632,46.672225,-103.952158,Golva,ND,Golden Valley
20763,39.136189,-76.815044,Savage,MD,Howard
47702,37.997128,-87.574963,Evansville,IN,Vanderburgh
93107,34.421795,-119.863722,Santa Barbara,CA,Santa Barbara
74053,36.448241,-95.704667,Oologah,OK,Rogers
54220,44.109709,-87.714403,Manitowoc,WI,Manitowoc
98537,46.878164,-123.64539,Cosmopolis,WA,Grays Harbor
72906,35.191046,-94.23816,Fort Smith,AR,Sebastian
61704,40.491715,-88.982373,Bloomington,IL,Mclean
32967,27.696114,-80.467458,Vero Beach,FL,Indian River
83460,43.776095,-111.691047,Rexburg,ID,Madison
16532,42.182748,-80.064915,Erie,PA,Erie
46311,41.451993,-87.499489,Dyer,IN,Lake
34982,27.362859,-80.307717,Fort Pierce,FL,Saint Lucie
59013,45.410149,-109.136458,Boyd,MT,Carbon
40146,37.828452,-86.28417,Irvington,KY,Breckinridge
30646,34.088693,-83.30911,Hull,GA,Madison
77642,29.864207,-93.942055,Port Arthur,TX,Jefferson
78059,29.199959,-98.847138,Natalia,TX,Medina
96927,13.444257,144.786297,Mongmong,GU,Guam
92240,33.900103,-116.400701,Desert Hot Springs,CA,Riverside
88046,32.267993,-106.805867,Mesilla,NM,Dona Ana
60609,41.811929,-87.68732,Chicago,IL,Cook
50444,43.32067,-93.378938,Hanlontown,IA,Worth
72648,35.924868,-93.232298,Marble Falls,AR,Newton
14805,42.375566,-76.732706,Alpine,NY,Schuyler
84080,40.086909,-112.455046,Vernon,UT,Tooele
33823,28.086751,-81.742864,Auburndale,FL,Polk
46371,41.686609,-86.599414,Rolling Prairie,IN,La Porte
45717,39.368235,-82.010132,Carbondale,OH,Athens
72762,36.16722,-94.240112,Springdale,AR,Washington
16673,40.335467,-78.387541,Roaring Spring,PA,Blair
41181,38.204459,-82.907615,Willard,KY,Carter
48473,42.950323,-83.812575,Swartz Creek,MI,Genesee
32751,28.625476,-81.36459,Maitland,FL,Orange
61369,41.006568,-89.134078,Toluca,IL,Marshall
55334,44.572583,-94.191699,Gaylord,MN,Sibley
29413,32.84885,-79.85773,Charleston,SC,Charleston
25710,38.413384,-82.277401,Huntington,WV,Cabell
76537,30.811931,-97.594186,Jarrell,TX,Williamson
86301,34.620826,-112.567165,Prescott,AZ,Yavapai
28546,34.720825,-77.444847,Jacksonville,NC,Onslow
55753,47.398025,-93.078443,Keewatin,MN,Itasca
25724,38.413384,-82.277401,Huntington,WV,Cabell
98245,48.659128,-122.867603,Eastsound,WA,San Juan
60561,41.743437,-87.98046,Darien,IL,Du Page
10550,40.909838,-73.83389,Mount Vernon,NY,Westchester
13680,44.452668,-75.342977,Rensselaer Falls,NY,Saint Lawrence
77978,28.681485,-96.50072,Point Comfort,TX,Calhoun
78575,26.006779,-97.547392,Olmito,TX,Cameron
68514,40.940125,-96.662138,Lincoln,NE,Lancaster
4966,45.063384,-70.381639,Phillips,ME,Franklin
7924,40.72575,-74.593552,Bernardsville,NJ,Somerset
20218,38.893311,-77.014647,Washington,DC,District Of Columbia
92365,34.90534,-115.932613,Newberry Springs,CA,San Bernardino
20782,38.912211,-76.967247,Hyattsville,MD,Prince Georges
55375,44.904062,-93.74904,Saint Bonifacius,MN,Hennepin
20775,38.833563,-76.877743,Upper Marlboro,MD,Prince Georges
87198,35.044339,-106.672872,Albuquerque,NM,Bernalillo
48096,42.754039,-82.916348,Ray,MI,Macomb
28727,35.322276,-82.503226,Edneyville,NC,Henderson
11430,40.655246,-73.797769,Jamaica,NY,Queens
65666,36.651607,-92.442341,Hardenville,MO,Ozark
91931,33.016928,-116.846046,Guatay,CA,San Diego
48440,42.93062,-83.360013,Hadley,MI,Lapeer
50858,41.215096,-94.423224,Orient,IA,Adair
14778,42.270112,-78.684684,Saint Bonaventure,NY,Cattaraugus
35443,32.737366,-87.967724,Boligee,AL,Greene
18510,41.396665,-75.652869,Scranton,PA,Lackawanna
79922,31.802756,-106.545393,El Paso,TX,El Paso
24326,36.718676,-81.187968,Elk Creek,VA,Grayson
735,18.264872,-65.594769,Ceiba,PR,Ceiba
58227,48.499712,-97.893218,Edinburg,ND,Walsh
36029,32.092808,-85.704649,Fitzpatrick,AL,Bullock
29346,35.044719,-81.977324,Glendale,SC,Spartanburg
45032,39.501283,-84.006729,Harveysburg,OH,Warren
52730,41.813438,-90.317574,Camanche,IA,Clinton
8232,39.470869,-74.686004,Pleasantville,NJ,Atlantic
50069,41.521176,-94.107532,De Soto,IA,Dallas
32792,28.597377,-81.303592,Winter Park,FL,Orange
87749,36.606924,-104.692463,Ute Park,NM,Colfax
12580,41.881636,-73.72455,Staatsburg,NY,Dutchess
42204,36.720672,-87.104104,Allensville,KY,Todd
13605,43.960222,-75.905634,Adams,NY,Jefferson
75657,32.805853,-94.365546,Jefferson,TX,Marion
90080,33.786594,-118.298662,Los Angeles,CA,Los Angeles
5051,44.068284,-72.118739,Newbury,VT,Orange
54173,44.635701,-88.122034,Suamico,WI,Brown
49041,42.245412,-85.529858,Comstock,MI,Kalamazoo
80810,38.827259,-102.411537,Cheyenne Wells,CO,Cheyenne
80523,40.45553,-105.464832,Fort Collins,CO,Larimer
19012,40.059161,-75.104468,Cheltenham,PA,Montgomery
10149,40.780751,-73.977182,New York,NY,New York
32580,30.50821,-86.49706,Valparaiso,FL,Okaloosa
44328,41.075955,-81.520588,Akron,OH,Summit
67758,38.89428,-101.748965,Sharon Springs,KS,Wallace
59201,48.2088,-105.072426,Wolf Point,MT,Roosevelt
72449,36.306745,-91.07791,O Kean,AR,Randolph
99656,60.314735,-163.118947,Red Devil,AK,Bethel
28687,35.529792,-80.947028,Statesville,NC,Iredell
8604,40.280531,-74.712018,Trenton,NJ,Mercer
44818,41.046546,-82.968764,Bloomville,OH,Seneca
18709,41.28603,-75.89509,Luzerne,PA,Luzerne
