year,state,state_po,candidate,party,writein,candidatevotes
2012,SOUTH CAROLINA,SC,"OBAMA, BARACK H.",DEMOCRAT,False,865942
2012,SOUTH CAROLINA,SC,"JOHNSON, GARY",LIBERTARIAN,False,16322
2012,SOUTH CAROLINA,SC,"STEIN, JILL",GREEN,False,5447
2012,SOUTH CAROLINA,SC,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,4766
2012,SOUTH DAKOTA,SD,"ROMNEY, MITT",REPUBLICAN,False,210611
2012,SOUTH DAKOTA,SD,"OBAMA, BARACK H.",DEMOCRAT,False,145040
2012,SOUTH DAKOTA,SD,"JOHNSON, GARY",LIBERTARIAN,False,5796
2012,SOUTH DAKOTA,SD,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,2372
2012,TENNESSEE,TN,"ROMNEY, MITT",REPUBLICAN,False,1462331
2012,TENNESSEE,TN,"OBAMA, BARACK H.",DEMOCRAT,False,960710
2012,TENNESSEE,TN,,INDEPENDENT,False,23002
2012,TENNESSEE,TN,"STEIN, JILL",GREEN,False,6516
2012,TENNESSEE,TN,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,6023
2012,TEXAS,TX,"ROMNEY, MITT",REPUBLICAN,False,4569844
2012,TEXAS,TX,"OBAMA, BARACK H.",DEMOCRAT,False,3308125
2012,TEXAS,TX,"JOHNSON, GARY",LIBERTARIAN,False,88581
2012,TEXAS,TX,"STEIN, JILL",GREEN,False,24658
2012,TEXAS,TX,,,True,2648
2012,UTAH,UT,"ROMNEY, MITT",REPUBLICAN,False,740601
2012,UTAH,UT,"OBAMA, BARACK H.",DEMOCRAT,False,251814
2012,UTAH,UT,"JOHNSON, GARY",LIBERTARIAN,False,12573
2012,UTAH,UT,"ANDERSON, ROSS CARL """"ROCKY""""",JUSTICE,False,5336
2012,UTAH,UT,"STEIN, JILL",GREEN,False,3818
2012,UTAH,UT,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,2872
2012,UTAH,UT,,NO PARTY AFFILIATION,False,394
2012,UTAH,UT,,,True,40
2012,VERMONT,VT,"OBAMA, BARACK H.",DEMOCRAT,False,199240
2012,VERMONT,VT,"ROMNEY, MITT",REPUBLICAN,False,92699
2012,VERMONT,VT,"JOHNSON, GARY",LIBERTARIAN,False,3488
2012,VERMONT,VT,,,True,2044
2012,VERMONT,VT,"ANDERSON, ROSS CARL """"ROCKY""""",JUSTICE,False,1129
2012,VERMONT,VT,"LINDSAY, PETA",SOCIALISM AND LIBERATION PARTY,False,696
2012,VIRGINIA,VA,"OBAMA, BARACK H.",DEMOCRAT,False,1971821
2012,VIRGINIA,VA,"ROMNEY, MITT",REPUBLICAN,False,1822523
2012,VIRGINIA,VA,"JOHNSON, GARY",LIBERTARIAN,False,31217
2012,VIRGINIA,VA,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,13059
2012,VIRGINIA,VA,"STEIN, JILL",GREEN,False,8628
2012,VIRGINIA,VA,,,True,7247
2012,WASHINGTON,WA,"OBAMA, BARACK H.",DEMOCRAT,False,1755397
2012,WASHINGTON,WA,"MITT, ROMNEY",REPUBLICAN,False,1290671
2012,WASHINGTON,WA,"JOHNSON, GARY",LIBERTARIAN,False,42203
2012,WASHINGTON,WA,"STEIN, JILL",GREEN,False,20929
2012,WASHINGTON,WA,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,8852
2012,WASHINGTON,WA,"ANDERSON, ROSS CARL """"ROCKY""""",JUSTICE,False,4947
2012,WASHINGTON,WA,"LINDSAY, PETA",SOCIALISM AND LIBERATION PARTY,False,1319
2012,WASHINGTON,WA,"HARRIS, JAMES",SOCIALIST WORKERS,False,1206
2012,WEST VIRGINIA,WV,"ROMNEY, MITT",REPUBLICAN,False,417656
2012,WEST VIRGINIA,WV,"OBAMA, BARACK H.",DEMOCRAT,False,238270
2012,WEST VIRGINIA,WV,"JOHNSON, GARY",LIBERTARIAN,False,6303
2012,WEST VIRGINIA,WV,"STEIN, JILL",MOUNTAIN PARTY,False,4407
2012,WEST VIRGINIA,WV,,NO PARTY AFFILIATION,False,3807
2012,WISCONSIN,WI,"OBAMA, BARACK H.",DEMOCRAT,False,1620986
2012,WISCONSIN,WI,"ROMNEY, MITT",REPUBLICAN,False,1410967
2012,WISCONSIN,WI,,INDEPENDENT,False,29384
2012,WISCONSIN,WI,SCATTERING,,False,5171
2012,WISCONSIN,WI,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,4931
2012,WYOMING,WY,"ROMNEY, MITT",REPUBLICAN,False,170963
2012,WYOMING,WY,"OBAMA, BARACK H.",DEMOCRAT,False,69287
2012,WYOMING,WY,"JOHNSON, GARY",LIBERTARIAN,False,5327
2012,WYOMING,WY,,,True,2036
2012,WYOMING,WY,"GOODE, VIRGIL HAMLIN, JR.",CONSTITUTION PARTY,False,1453
2012,WYOMING,WY,BLANK VOTE,,False,1368
2012,WYOMING,WY,OVER VOTE,,False,274
2016,ALABAMA,AL,"TRUMP, DONALD J.",REPUBLICAN,False,1318256
2016,ALABAMA,AL,"CLINTON, HILLARY",DEMOCRAT,False,729548
2016,ALABAMA,AL,"JOHNSON, GARY",LIBERTARIAN,False,44468
2016,ALABAMA,AL,,,True,21713
2016,ALABAMA,AL,"STEIN, JILL",GREEN,False,9392
2016,ALASKA,AK,"TRUMP, DONALD J.",REPUBLICAN,False,163388
2016,ALASKA,AK,"CLINTON, HILLARY",DEMOCRAT,False,116455
2016,ALASKA,AK,"JOHNSON, GARY",LIBERTARIAN,False,18726
2016,ALASKA,AK,,,True,9202
2016,ALASKA,AK,"STEIN, JILL",GREEN,False,5736
2016,ALASKA,AK,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,3867
2016,ALASKA,AK,"DE LA FUENTE, ROQUE """"ROCKY""""",NO PARTY AFFILIATION,False,1241
2016,ARIZONA,AZ,"TRUMP, DONALD J.",REPUBLICAN,False,1252402
2016,ARIZONA,AZ,"CLINTON, HILLARY",DEMOCRAT,False,1161168
2016,ARIZONA,AZ,"JOHNSON, GARY",LIBERTARIAN,False,106328
2016,ARIZONA,AZ,"STEIN, JILL",GREEN,False,34346
2016,ARIZONA,AZ,,INDEPENDENT,True,17474
2016,ARIZONA,AZ,"CASTLE, DARRELL L.",CONSTITUTION PARTY,True,1059
2016,ARIZONA,AZ,,NO PARTY AFFILIATION,True,312
2016,ARIZONA,AZ,,DEMOCRAT,True,43
2016,ARIZONA,AZ,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,True,30
2016,ARIZONA,AZ,"TITTLE, SHEILA """"SAMM""""",WE THE PEOPLE,True,13
2016,ARKANSAS,AR,"TRUMP, DONALD J.",REPUBLICAN,False,684873
2016,ARKANSAS,AR,"CLINTON, HILLARY",DEMOCRAT,False,380495
2016,ARKANSAS,AR,"JOHNSON, GARY",LIBERTARIAN,False,29830
2016,ARKANSAS,AR,"MCMULLIN, EVAN",BETTER FOR AMERICA,False,13256
2016,ARKANSAS,AR,"STEIN, JILL",GREEN,False,9474
2016,ARKANSAS,AR,"HEDGES, JIM",PROHIBITION,False,4710
2016,ARKANSAS,AR,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,4614
2016,ARKANSAS,AR,"KAHN, LYNN S.",INDEPENDENT,False,3391
2016,CALIFORNIA,CA,"CLINTON, HILLARY",DEMOCRAT,False,8753789
2016,CALIFORNIA,CA,"TRUMP, DONALD J.",REPUBLICAN,False,4483811
2016,CALIFORNIA,CA,"JOHNSON, GARY",LIBERTARIAN,False,478501
2016,CALIFORNIA,CA,"STEIN, JILL",GREEN,False,278658
2016,CALIFORNIA,CA,,,True,120740
2016,CALIFORNIA,CA,"LA RIVA, GLORIA ESTELLA",PEACE & FREEDOM,False,66102
2016,COLORADO,CO,"CLINTON, HILLARY",DEMOCRAT,False,1338871
2016,COLORADO,CO,"TRUMP, DONALD J.",REPUBLICAN,False,1202485
2016,COLORADO,CO,"JOHNSON, GARY",LIBERTARIAN,False,144122
2016,COLORADO,CO,"STEIN, JILL",GREEN,False,38438
2016,COLORADO,CO,SCATTERING,UNAFFILIATED,False,31486
2016,COLORADO,CO,"CASTLE, DARRELL L.",AMERICAN CONSTITUTION PARTY,False,11700
2016,COLORADO,CO,"KENISTON, CHRIS",VETERANS PARTY OF AMERICA,False,5029
2016,COLORADO,CO,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,1256
2016,COLORADO,CO,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,False,1097
2016,COLORADO,CO,"MALDONADO, JOSEPH ALLEN",INDEPENDENT PEOPLE OF COLORADO,False,873
2016,COLORADO,CO,"MATUREN, MICHAEL A.",AMERICAN SOLIDARITY PARTY,False,863
2016,COLORADO,CO,"SILVA, ROD",NUTRITION PARTY,False,752
2016,COLORADO,CO,"HOEFLING, TOM",AMERICA'S PARTY,False,711
2016,COLORADO,CO,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,532
2016,COLORADO,CO,"KENNEDY, ALYSON",SOCIALIST WORKERS,False,453
2016,COLORADO,CO,"KOTLIKOFF, LAURENCE",KOTLIKOFF FOR PRESIDENT,False,393
2016,COLORADO,CO,"LYTTLE, BRADFORD",NONVIOLENT RESISTANCE/PACIFIST,False,383
2016,COLORADO,CO,"ATWOOD, FRANK",APPROVAL VOTING PARTY,False,338
2016,COLORADO,CO,"EMIDIO """"MIMI"""", SOLTYSIK",SOCIALIST PARTY USA,False,272
2016,COLORADO,CO,"HEDGES, JAMES",PROHIBITION,False,186
2016,CONNECTICUT,CT,"CLINTON, HILLARY",DEMOCRAT,False,897573
2016,CONNECTICUT,CT,"TRUMP, DONALD J.",REPUBLICAN,False,673216
2016,CONNECTICUT,CT,"JOHNSON, GARY",LIBERTARIAN,False,48677
2016,CONNECTICUT,CT,"STEIN, JILL",GREEN,False,22842
2016,CONNECTICUT,CT,,,True,2617
2016,DELAWARE,DE,"CLINTON, HILLARY",DEMOCRAT,False,235604
2016,DELAWARE,DE,"TRUMP, DONALD J.",REPUBLICAN,False,185128
2016,DELAWARE,DE,"JOHNSON, GARY",LIBERTARIAN,False,14758
2016,DELAWARE,DE,"STEIN, JILL",GREEN,False,6104
2016,DISTRICT OF COLUMBIA,DC,"CLINTON, HILLARY",DEMOCRAT,False,282831
2016,DISTRICT OF COLUMBIA,DC,"TRUMP, DONALD J.",REPUBLICAN,False,12724
2016,DISTRICT OF COLUMBIA,DC,,,True,6552
2016,DISTRICT OF COLUMBIA,DC,"JOHNSON, GARY",LIBERTARIAN,False,4907
2016,DISTRICT OF COLUMBIA,DC,"STEIN, JILL",GREEN,False,4259
2016,DISTRICT OF COLUMBIA,DC,BLANK VOTE,,False,1065
2016,DISTRICT OF COLUMBIA,DC,OVER VOTE,,False,244
2016,FLORIDA,FL,"TRUMP, DONALD J.",REPUBLICAN,False,4617887
2016,FLORIDA,FL,"CLINTON, HILLARY",DEMOCRAT,False,4504976
2016,FLORIDA,FL,"JOHNSON, GARY",LIBERTARIAN,False,207044
2016,FLORIDA,FL,"STEIN, JILL",GREEN,False,64400
2016,FLORIDA,FL,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,16476
2016,FLORIDA,FL,"DE LA FUENTE, ROQUE """"ROCKY""""",REFORM PARTY,False,9109
2016,FLORIDA,FL,,,True,154
2016,GEORGIA,GA,"TRUMP, DONALD J.",REPUBLICAN,False,2089105
2016,GEORGIA,GA,"CLINTON, HILLARY",DEMOCRAT,False,1877964
2016,GEORGIA,GA,"JOHNSON, GARY",LIBERTARIAN,False,125307
2016,GEORGIA,GA,,,True,22360
2016,HAWAII,HI,"CLINTON, HILLARY",DEMOCRAT,False,266892
2016,HAWAII,HI,"TRUMP, DONALD J.",REPUBLICAN,False,128848
2016,HAWAII,HI,"JOHNSON, GARY",LIBERTARIAN,False,15955
2016,HAWAII,HI,"STEIN, JILL",GREEN,False,12738
2016,HAWAII,HI,BLANK VOTE,,False,8290
2016,HAWAII,HI,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,4509
2016,HAWAII,HI,OVER VOTE,,False,439
2016,IDAHO,ID,"TRUMP, DONALD J.",REPUBLICAN,False,409056
2016,IDAHO,ID,"CLINTON, HILLARY",DEMOCRAT,False,189766
2016,IDAHO,ID,"MCMULLIN, EVAN",INDEPENDENT,False,60749
2016,IDAHO,ID,"JOHNSON, GARY",LIBERTARIAN,False,28332
2016,IDAHO,ID,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,2357
2016,ILLINOIS,IL,"CLINTON, HILLARY",DEMOCRAT,False,3090730
2016,ILLINOIS,IL,"TRUMP, DONALD J.",REPUBLICAN,False,2146016
2016,ILLINOIS,IL,"JOHNSON, GARY",LIBERTARIAN,False,209597
2016,ILLINOIS,IL,"STEIN, JILL",GREEN,False,76803
2016,ILLINOIS,IL,,,True,13283
2016,INDIANA,IN,"TRUMP, DONALD J.",REPUBLICAN,False,1557287
2016,INDIANA,IN,"CLINTON, HILLARY",DEMOCRAT,False,1033127
2016,INDIANA,IN,"JOHNSON, GARY",LIBERTARIAN,False,133994
2016,INDIANA,IN,,GREEN,True,7842
2016,INDIANA,IN,"CASTLE, DARRELL L.",CONSTITUTION PARTY,True,1938
2016,INDIANA,IN,,INDEPENDENT,True,719
2016,INDIANA,IN,"EMIDIO """"MIMI"""", SOLTYSIK",SOCIALIST PARTY USA,True,58
2016,IOWA,IA,"TRUMP, DONALD J.",REPUBLICAN,False,800984
2016,IOWA,IA,"CLINTON, HILLARY",DEMOCRAT,False,653670
2016,IOWA,IA,"JOHNSON, GARY",LIBERTARIAN,False,59187
2016,IOWA,IA,,,True,17747
2016,IOWA,IA,"MCMULLIN, EVAN",NOMINATED BY PETITION,False,12367
2016,IOWA,IA,"STEIN, JILL",GREEN,False,11480
2016,IOWA,IA,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,5336
2016,IOWA,IA,"KAHN, LYNN S.",NEW INDEPENDENT PARTY IOWA,False,2248
2016,IOWA,IA,"VACEK, DAN",LEGAL MARIJUANA NOW,False,2247
2016,IOWA,IA,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,324
2016,KANSAS,KS,"TRUMP, DONALD J.",REPUBLICAN,False,671019
2016,KANSAS,KS,"CLINTON, HILLARY",DEMOCRAT,False,427006
2016,KANSAS,KS,"JOHNSON, GARY",LIBERTARIAN,False,55407
2016,KANSAS,KS,"STEIN, JILL",INDEPENDENT,False,23507
2016,KANSAS,KS,,,True,7468
2016,KENTUCKY,KY,"TRUMP, DONALD J.",REPUBLICAN,False,1202972
2016,KENTUCKY,KY,"CLINTON, HILLARY",DEMOCRAT,False,628855
2016,KENTUCKY,KY,"JOHNSON, GARY",LIBERTARIAN,False,53753
2016,KENTUCKY,KY,"MCMULLIN, EVAN",INDEPENDENT,False,22781
2016,KENTUCKY,KY,"STEIN, JILL",GREEN,False,13914
2016,KENTUCKY,KY,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,1129
2016,KENTUCKY,KY,,,True,752
2016,LOUISIANA,LA,"TRUMP, DONALD J.",REPUBLICAN,False,1178639
2016,LOUISIANA,LA,"CLINTON, HILLARY",DEMOCRAT,False,780155
2016,LOUISIANA,LA,"JOHNSON, GARY",LIBERTARIAN,False,37979
2016,LOUISIANA,LA,OTHER,,False,18232
2016,LOUISIANA,LA,"STEIN, JILL",GREEN,False,14032
2016,MAINE,ME,"CLINTON, HILLARY",DEMOCRAT,False,357736
2016,MAINE,ME,"TRUMP, DONALD J.",REPUBLICAN,False,335594
2016,MAINE,ME,"JOHNSON, GARY",LIBERTARIAN,False,38106
2016,MAINE,ME,BLANK VOTE,,False,23966
2016,MAINE,ME,"STEIN, JILL",GREEN,False,14252
2016,MAINE,ME,,UNENROLLED,False,2244
2016,MARYLAND,MD,"CLINTON, HILLARY",DEMOCRAT,False,1677929
2016,MARYLAND,MD,"TRUMP, DONALD J.",REPUBLICAN,False,943170
2016,MARYLAND,MD,"JOHNSON, GARY",LIBERTARIAN,False,79606
2016,MARYLAND,MD,"STEIN, JILL",GREEN,False,35946
2016,MARYLAND,MD,,,True,33264
2016,MARYLAND,MD,OTHER,,True,10922
2016,MARYLAND,MD,,NO PARTY AFFILIATION,True,279
2016,MARYLAND,MD,"TRUMP, DONALD J.",REPUBLICAN,True,260
2016,MARYLAND,MD,"CLINTON, HILLARY",DEMOCRAT,True,79
2016,MASSACHUSETTS,MA,"CLINTON, HILLARY",DEMOCRAT,False,1995197
2016,MASSACHUSETTS,MA,"TRUMP, DONALD J.",REPUBLICAN,False,1090894
2016,MASSACHUSETTS,MA,"JOHNSON, GARY",LIBERTARIAN,False,138019
2016,MASSACHUSETTS,MA,BLANK VOTE,,False,53776
2016,MASSACHUSETTS,MA,OTHER,,False,50489
2016,MASSACHUSETTS,MA,"STEIN, JILL",GREEN,False,47662
2016,MASSACHUSETTS,MA,,,True,2791
2016,MICHIGAN,MI,"TRUMP, DONALD J.",REPUBLICAN,False,2279544
2016,MICHIGAN,MI,"CLINTON, HILLARY",DEMOCRAT,False,2268840
2016,MICHIGAN,MI,"JOHNSON, GARY",LIBERTARIAN,False,172137
2016,MICHIGAN,MI,"STEIN, JILL",GREEN,False,51464
2016,MICHIGAN,MI,"CASTLE, DARRELL L.",U.S. TAXPAYERS PARTY,False,16140
2016,MICHIGAN,MI,,,True,8956
2016,MICHIGAN,MI,"EMIDIO """"MIMI"""", SOLTYSIK",NATURAL LAW,False,2210
2016,MINNESOTA,MN,"CLINTON, HILLARY",DEMOCRAT,False,1367706
2016,MINNESOTA,MN,"TRUMP, DONALD J.",REPUBLICAN,False,1322950
2016,MINNESOTA,MN,"JOHNSON, GARY",LIBERTARIAN,False,112973
2016,MINNESOTA,MN,"MCMULLIN, EVAN",INDEPENDENCE,False,53076
2016,MINNESOTA,MN,"STEIN, JILL",GREEN,False,36987
2016,MINNESOTA,MN,,,True,27248
2016,MINNESOTA,MN,"VACEK, DAN",LEGAL MARIJUANA NOW,False,11292
2016,MINNESOTA,MN,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,9457
2016,MINNESOTA,MN,"KENNEDY, ALYSON",SOCIALIST WORKERS,False,1672
2016,MINNESOTA,MN,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,1431
2016,MISSISSIPPI,MS,"TRUMP, DONALD J.",REPUBLICAN,False,700715
2016,MISSISSIPPI,MS,"CLINTON, HILLARY",DEMOCRAT,False,485132
2016,MISSISSIPPI,MS,"JOHNSON, GARY",LIBERTARIAN,False,14436
2016,MISSISSIPPI,MS,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,3988
2016,MISSISSIPPI,MS,"STEIN, JILL",GREEN,False,3732
2016,MISSISSIPPI,MS,"HEDGES, JAMES",PROHIBITION,False,716
2016,MISSISSIPPI,MS,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,645
2016,MISSOURI,MO,"TRUMP, DONALD J.",REPUBLICAN,False,1594512
2016,MISSOURI,MO,"CLINTON, HILLARY",DEMOCRAT,False,1071069
2016,MISSOURI,MO,"JOHNSON, GARY",LIBERTARIAN,False,97360
2016,MISSOURI,MO,"STEIN, JILL",GREEN,False,25420
2016,MISSOURI,MO,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,13093
2016,MISSOURI,MO,,,True,7157
2016,MONTANA,MT,"TRUMP, DONALD J.",REPUBLICAN,False,279241
2016,MONTANA,MT,"CLINTON, HILLARY",DEMOCRAT,False,177710
2016,MONTANA,MT,"JOHNSON, GARY",LIBERTARIAN,False,28038
2016,MONTANA,MT,"STEIN, JILL",GREEN,False,7971
2016,MONTANA,MT,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,1571
2016,NEBRASKA,NE,"TRUMP, DONALD J.",REPUBLICAN,False,495962
2016,NEBRASKA,NE,"CLINTON, HILLARY",DEMOCRAT,False,284495
2016,NEBRASKA,NE,"JOHNSON, GARY",LIBERTARIAN,False,38947
2016,NEBRASKA,NE,,,True,16052
2016,NEBRASKA,NE,"STEIN, JILL",NOMINATED BY PETITION,False,8776
2016,NEVADA,NV,"CLINTON, HILLARY",DEMOCRAT,False,539261
2016,NEVADA,NV,"TRUMP, DONALD J.",REPUBLICAN,False,512059
2016,NEVADA,NV,"JOHNSON, GARY",LIBERTARIAN,False,37385
2016,NEVADA,NV,NONE OF THE ABOVE,,False,28864
2016,NEVADA,NV,"KOPITKE, KYLE KENLEY",INDEPENDENT AMERICAN,False,5269
2016,NEVADA,NV,"DE LA FUENTE, ROQUE """"ROCKY""""",NO PARTY AFFILIATION,False,2553
2016,NEW HAMPSHIRE,NH,"CLINTON, HILLARY",DEMOCRAT,False,348527
2016,NEW HAMPSHIRE,NH,"TRUMP, DONALD J.",REPUBLICAN,False,345791
2016,NEW HAMPSHIRE,NH,"JOHNSON, GARY",LIBERTARIAN,False,30778
2016,NEW HAMPSHIRE,NH,,,True,9619
2016,NEW HAMPSHIRE,NH,"STEIN, JILL",GREEN,False,6497
2016,NEW HAMPSHIRE,NH,SCATTERING,,True,2412
2016,NEW HAMPSHIRE,NH,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,679
2016,NEW JERSEY,NJ,"CLINTON, HILLARY",DEMOCRAT,False,2148279
2016,NEW JERSEY,NJ,"TRUMP, DONALD J.",REPUBLICAN,False,1601934
2016,NEW JERSEY,NJ,"JOHNSON, GARY",LIBERTARIAN,False,72478
2016,NEW JERSEY,NJ,"STEIN, JILL",GREEN,False,37773
2016,NEW JERSEY,NJ,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,6162
2016,NEW JERSEY,NJ,"KENNEDY, ALYSON",SOCIALIST WORKERS,False,2157
2016,NEW JERSEY,NJ,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,1839
2016,NEW JERSEY,NJ,"MOOREHEAD, MONICA",WORKERS WORLD PARTY,False,1750
2016,NEW JERSEY,NJ,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,1683
2016,NEW MEXICO,NM,"CLINTON, HILLARY",DEMOCRAT,False,385235
2016,NEW MEXICO,NM,"TRUMP, DONALD J.",REPUBLICAN,False,319668
2016,NEW MEXICO,NM,"JOHNSON, GARY",LIBERTARIAN,False,74542
2016,NEW MEXICO,NM,"STEIN, JILL",GREEN,False,9880
2016,NEW MEXICO,NM,"MCMULLIN, EVAN",BETTER FOR AMERICA,False,5826
2016,NEW MEXICO,NM,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,1515
2016,NEW MEXICO,NM,"LA RIVA, GLORIA ESTELLA",SOCIALISM AND LIBERATION PARTY,False,1185
2016,NEW MEXICO,NM,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,476
2016,NEW YORK,NY,"CLINTON, HILLARY",DEMOCRAT,False,4379790
2016,NEW YORK,NY,"TRUMP, DONALD J.",REPUBLICAN,False,2527143
2016,NEW YORK,NY,"TRUMP, DONALD J.",CONSERVATIVE,False,292393
2016,NEW YORK,NY,"CLINTON, HILLARY",WORKING FAMILIES,False,140042
2016,NEW YORK,NY,"JOHNSON, GARY",INDEPENDENCE,False,119157
2016,NEW YORK,NY,"STEIN, JILL",GREEN,False,107935
2016,NEW YORK,NY,BLANK VOTE,,False,77180
2016,NEW YORK,NY,"JOHNSON, GARY",LIBERTARIAN,False,57443
2016,NEW YORK,NY,SCATTERING,,False,48448
2016,NEW YORK,NY,"CLINTON, HILLARY",WOMEN'S EQUALITY,False,36295
2016,NEW YORK,NY,,,True,12817
2016,NEW YORK,NY,VOID VOTE,,False,3453
2016,NORTH CAROLINA,NC,"TRUMP, DONALD J.",REPUBLICAN,False,2362632
2016,NORTH CAROLINA,NC,"CLINTON, HILLARY",DEMOCRAT,False,2189317
2016,NORTH CAROLINA,NC,"JOHNSON, GARY",LIBERTARIAN,False,130127
2016,NORTH CAROLINA,NC,SCATTERING,,True,47387
2016,NORTH CAROLINA,NC,,,True,12106
2016,NORTH DAKOTA,ND,"TRUMP, DONALD J.",REPUBLICAN,False,216795
2016,NORTH DAKOTA,ND,"CLINTON, HILLARY",DEMOCRAT,False,93759
2016,NORTH DAKOTA,ND,"JOHNSON, GARY",LIBERTARIAN,False,21435
2016,NORTH DAKOTA,ND,,,True,6398
2016,NORTH DAKOTA,ND,"STEIN, JILL",GREEN,False,3781
2016,NORTH DAKOTA,ND,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,1834
2016,NORTH DAKOTA,ND,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,365
2016,OHIO,OH,"TRUMP, DONALD J.",REPUBLICAN,False,2841006
2016,OHIO,OH,"CLINTON, HILLARY",DEMOCRAT,False,2394165
2016,OHIO,OH,,NO PARTY AFFILIATION,False,198734
2016,OHIO,OH,"STEIN, JILL",GREEN,False,46272
2016,OHIO,OH,,,True,16315
2016,OKLAHOMA,OK,"TRUMP, DONALD J.",REPUBLICAN,False,949137
2016,OKLAHOMA,OK,"CLINTON, HILLARY",DEMOCRAT,False,420376
2016,OKLAHOMA,OK,"JOHNSON, GARY",LIBERTARIAN,False,83482
2016,OREGON,OR,"CLINTON, HILLARY",DEMOCRAT,False,1002107
2016,OREGON,OR,"TRUMP, DONALD J.",REPUBLICAN,False,782404
2016,OREGON,OR,"JOHNSON, GARY",LIBERTARIAN,False,94232
2016,OREGON,OR,OTHER,,False,72595
2016,OREGON,OR,"STEIN, JILL",GREEN,False,50003
2016,PENNSYLVANIA,PA,"TRUMP, DONALD J.",REPUBLICAN,False,2970734
2016,PENNSYLVANIA,PA,"CLINTON, HILLARY",DEMOCRAT,False,2926442
2016,PENNSYLVANIA,PA,"JOHNSON, GARY",LIBERTARIAN,False,146716
2016,PENNSYLVANIA,PA,"STEIN, JILL",GREEN,False,49942
2016,PENNSYLVANIA,PA,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,21573
2016,RHODE ISLAND,RI,"CLINTON, HILLARY",DEMOCRAT,False,252526
2016,RHODE ISLAND,RI,"TRUMP, DONALD J.",REPUBLICAN,False,180544
2016,RHODE ISLAND,RI,"JOHNSON, GARY",LIBERTARIAN,False,14747
2016,RHODE ISLAND,RI,,,True,9440
2016,RHODE ISLAND,RI,"STEIN, JILL",GREEN,False,6221
2016,RHODE ISLAND,RI,"DE LA FUENTE, ROQUE """"ROCKY""""",AMERICAN DELTA PARTY,False,672
2016,SOUTH CAROLINA,SC,"TRUMP, DONALD J.",REPUBLICAN,False,1155390
2016,SOUTH CAROLINA,SC,"CLINTON, HILLARY",DEMOCRAT,False,855374
2016,SOUTH CAROLINA,SC,"JOHNSON, GARY",LIBERTARIAN,False,49205
2016,SOUTH CAROLINA,SC,"MCMULLIN, EVAN",INDEPENDENCE,False,21017
2016,SOUTH CAROLINA,SC,"STEIN, JILL",GREEN,False,13035
2016,SOUTH CAROLINA,SC,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,5766
2016,SOUTH CAROLINA,SC,"SKEWES, PETER",AMERICAN,False,3247
2016,SOUTH DAKOTA,SD,"TRUMP, DONALD J.",REPUBLICAN,False,227722
2016,SOUTH DAKOTA,SD,"CLINTON, HILLARY",DEMOCRAT,False,117459
2016,SOUTH DAKOTA,SD,"JOHNSON, GARY",LIBERTARIAN,False,20851
2016,SOUTH DAKOTA,SD,"CASTLE, DARRELL L.",CONSTITUTION PARTY,False,4065
