recorded,RADON_pCi/L,TEMP_F,HUMIDITY,PRESSURE_hPa,CO2_ppm,VOC_ppb,High_CO2
2021-10-27 04:30:13,0.7,68.65,47.5,985,667,119.0,No
2021-10-27 05:30:13,0.7,68.23,47.5,985,622,93.0,No
2021-10-27 06:30:13,0.65,67.86,47.0,985,577,46.0,No
2021-10-27 07:30:13,0.65,67.82,47.5,985,693,504.0,No
2021-10-27 08:30:13,0.7,67.59,47.0,984,610,246.0,No
2021-10-27 09:30:13,0.76,67.21,47.0,985,559,135.0,No
2021-10-27 10:30:13,0.84,67.41,47.0,985,556,146.0,No
2021-10-27 11:30:13,0.76,68.97,46.0,985,588,239.0,No
2021-10-27 12:30:13,0.65,68.76,46.0,985,587,212.0,No
2021-10-27 13:30:13,0.65,68.31,46.5,985,607,172.0,No
2021-10-27 14:30:13,0.65,67.98,46.5,985,667,384.0,No
2021-10-27 15:30:13,0.65,67.93,46.5,984,676,797.0,No
2021-10-27 16:30:13,0.59,68.04,47.0,984,679,1199.0,No
2021-10-27 17:30:13,0.7,68.27,47.0,982,629,775.0,No
2021-10-27 18:30:13,0.78,68.63,47.0,981,650,526.0,No
2021-10-27 19:30:13,1.0,68.92,47.0,980,622,373.0,No
2021-10-27 20:30:13,0.95,69.22,47.0,980,679,287.0,No
2021-10-27 21:30:13,0.84,69.3,47.0,979,707,225.0,No
2021-10-27 22:30:13,0.84,69.21,47.0,980,658,110.0,No
2021-10-27 23:30:13,0.78,69.04,47.0,979,656,78.0,No
2021-10-28 00:30:13,0.78,69.03,47.0,980,706,99.0,No
2021-10-28 01:30:13,0.84,70.0,46.5,979,775,131.0,No
2021-10-28 02:30:13,0.78,69.4,47.0,978,751,116.0,No
2021-10-28 03:30:13,0.84,69.31,47.5,979,775,116.0,No
2021-10-28 04:30:13,0.78,68.81,47.5,978,725,76.0,No
2021-10-28 05:30:13,0.78,68.36,47.0,977,700,63.0,No
2021-10-28 06:30:13,0.76,68.18,47.0,977,712,95.0,No
2021-10-28 07:30:13,0.76,67.95,47.0,977,645,46.0,No
2021-10-28 08:30:13,0.76,67.68,47.0,976,595,46.0,No
2021-10-28 09:30:13,0.7,67.6,47.0,976,617,159.0,No
2021-10-28 10:30:13,0.59,67.44,47.0,975,574,103.0,No
2021-10-28 11:30:13,0.65,68.94,46.5,975,603,155.0,No
2021-10-28 12:30:13,0.81,68.61,46.5,974,575,123.0,No
2021-10-28 13:30:13,0.81,68.9,46.5,973,629,119.0,No
2021-10-28 14:30:13,0.78,68.74,47.0,972,647,106.0,No
2021-10-28 15:30:13,0.86,68.5,47.0,972,630,75.0,No
2021-10-28 16:30:13,0.92,68.47,47.5,972,668,56.0,No
2021-10-28 17:30:13,0.86,68.43,47.5,971,660,46.0,No
2021-10-28 18:30:13,0.76,68.43,47.5,971,661,46.0,No
2021-10-28 19:30:13,0.54,68.43,47.5,970,643,52.0,No
2021-10-28 20:30:13,0.65,68.47,47.5,970,642,46.0,No
2021-10-28 21:30:13,0.65,69.04,47.5,971,638,54.0,No
2021-10-28 22:30:13,0.65,68.94,47.5,971,647,69.0,No
2021-10-28 23:30:13,0.78,69.37,47.5,971,634,56.0,No
2021-10-29 00:30:13,0.7,69.35,48.0,971,672,86.0,No
2021-10-29 01:30:13,0.7,69.94,48.0,971,725,118.0,No
2021-10-29 02:30:13,0.7,70.63,47.5,972,698,133.0,No
2021-10-29 03:30:13,0.81,69.91,48.0,972,644,215.0,No
2021-10-29 04:30:13,0.81,69.42,48.0,972,577,225.0,No
2021-10-29 05:30:13,0.86,69.04,48.0,972,531,222.0,No
2021-10-29 06:30:13,0.89,68.76,48.0,972,499,184.0,No
2021-10-29 07:30:13,1.0,68.49,48.0,972,470,222.0,No
2021-10-29 08:30:13,0.95,68.4,48.0,972,500,428.0,No
2021-10-29 09:30:13,1.0,68.32,48.0,972,494,390.0,No
2021-10-29 10:30:13,1.05,68.67,48.0,972,463,287.0,No
2021-10-29 11:30:13,1.0,69.3,47.5,973,501,242.0,No
2021-10-29 12:30:13,0.86,69.08,48.0,973,479,176.0,No
2021-10-29 13:30:13,0.86,68.86,48.0,974,444,122.0,No
2021-10-29 14:30:13,0.86,68.74,48.5,975,532,112.0,No
2021-10-29 15:30:13,0.81,68.67,48.5,975,556,110.0,No
2021-10-29 16:30:13,0.86,68.56,48.5,975,513,99.0,No
2021-10-29 17:30:13,0.81,68.54,48.5,975,472,93.0,No
2021-10-29 18:30:13,0.86,68.52,48.5,975,451,127.0,No
2021-10-29 19:30:13,0.86,68.47,48.5,975,440,114.0,No
2021-10-29 20:30:13,0.76,68.43,48.5,975,439,110.0,No
2021-10-29 21:30:13,0.84,69.1,48.0,975,459,112.0,No
2021-10-29 22:30:13,0.84,68.9,48.0,975,472,105.0,No
2021-10-29 23:30:13,0.78,69.3,48.0,976,458,129.0,No
2021-10-30 00:30:13,0.78,69.13,48.0,976,472,138.0,No
2021-10-30 01:30:13,0.84,69.39,48.0,975,484,178.0,No
2021-10-30 02:30:13,0.84,69.26,48.0,976,521,195.0,No
2021-10-30 03:30:13,0.7,69.19,48.5,976,583,339.0,No
2021-10-30 04:30:13,0.7,69.06,48.5,976,606,552.0,No
2021-10-30 05:30:13,0.7,68.92,48.5,976,605,946.0,No
2021-10-30 06:30:13,0.7,68.83,48.5,975,567,1005.0,No
2021-10-30 07:30:13,0.7,68.63,48.5,976,521,787.0,No
2021-10-30 08:30:13,0.7,68.5,48.5,976,518,815.0,No
2021-10-30 09:30:13,0.73,68.45,48.5,975,501,632.0,No
2021-10-30 10:30:13,0.7,68.29,48.5,975,460,407.0,No
2021-10-30 11:30:13,0.73,68.09,48.5,975,422,264.0,No
2021-10-30 12:30:13,0.73,68.31,48.0,975,427,184.0,No
2021-10-30 13:30:13,0.78,68.41,48.0,976,479,174.0,No
2021-10-30 14:30:13,0.78,68.67,48.0,976,533,150.0,No
2021-10-30 15:30:13,0.73,68.85,48.5,976,597,135.0,No
2021-10-30 16:30:13,0.65,69.15,48.5,976,616,58.0,No
2021-10-30 17:30:13,0.65,69.49,48.5,976,681,46.0,No
2021-10-30 18:30:13,0.59,69.73,48.5,975,652,56.0,No
2021-10-30 19:30:13,0.59,69.78,48.5,975,629,54.0,No
2021-10-30 20:30:13,0.65,69.94,48.5,975,635,54.0,No
2021-10-30 21:30:13,0.54,69.96,48.5,975,625,48.0,No
2021-10-30 22:30:13,0.54,69.87,48.5,975,596,46.0,No
2021-10-30 23:30:13,0.49,69.66,48.5,975,571,46.0,No
2021-10-31 00:30:13,0.54,69.46,48.5,976,532,46.0,No
2021-10-31 01:30:13,0.43,69.4,49.0,976,552,72.0,No
2021-10-31 02:30:13,0.54,69.3,49.0,976,589,142.0,No
2021-10-31 03:30:13,0.54,69.15,49.0,976,642,421.0,No
2021-10-31 04:30:13,0.59,69.03,49.0,976,706,726.0,No
2021-10-31 05:30:13,0.57,68.61,49.0,976,662,548.0,No
2021-10-31 06:30:13,0.57,68.5,49.0,976,628,520.0,No
2021-10-31 07:30:13,0.46,68.16,49.0,976,540,308.0,No
2021-10-31 08:30:13,0.46,68.04,49.0,977,566,356.0,No
2021-10-31 09:30:13,0.46,67.8,49.0,977,488,163.0,No
2021-10-31 10:30:13,0.51,67.48,49.0,978,431,75.0,No
2021-10-31 11:30:13,0.46,67.5,49.0,979,477,140.0,No
2021-10-31 12:30:13,0.41,67.55,48.5,980,437,71.0,No
2021-10-31 13:30:13,0.46,67.78,48.0,981,423,46.0,No
2021-10-31 14:30:13,0.46,67.93,48.5,981,512,63.0,No
2021-10-31 15:30:13,0.46,68.29,49.0,982,604,46.0,No
2021-10-31 16:30:13,0.51,68.63,48.5,983,598,46.0,No
2021-10-31 17:30:13,0.51,69.42,48.5,983,787,48.0,No
2021-10-31 18:30:13,0.57,69.55,48.0,983,620,48.0,No
2021-10-31 19:30:13,0.57,69.49,47.0,984,489,67.0,No
2021-10-31 20:30:13,0.51,69.49,47.0,984,441,72.0,No
2021-10-31 21:30:13,0.51,69.37,47.0,985,428,58.0,No
2021-10-31 22:30:13,0.57,69.19,47.0,986,439,58.0,No
2021-10-31 23:30:13,0.57,68.92,47.0,987,445,76.0,No
2021-11-01 00:30:13,0.51,68.63,47.0,987,463,119.0,No
2021-11-01 01:30:13,0.62,68.43,47.0,988,483,349.0,No
2021-11-01 02:30:13,0.51,68.38,47.5,989,587,783.0,No
2021-11-01 03:30:13,0.51,68.23,47.5,989,583,641.0,No
2021-11-01 04:30:13,0.43,68.14,47.0,989,546,479.0,No
2021-11-01 05:30:13,0.43,67.95,47.0,990,495,339.0,No
2021-11-01 06:30:13,0.43,67.69,46.5,990,454,225.0,No
2021-11-01 07:30:13,0.43,67.66,46.5,990,470,212.0,No
2021-11-01 08:30:13,0.49,67.35,46.5,991,415,119.0,No
2021-11-01 09:30:13,0.43,67.12,46.0,991,418,106.0,No
2021-11-01 10:30:13,0.41,67.14,46.0,992,436,75.0,No
2021-11-01 11:30:13,0.43,68.74,45.0,992,418,50.0,No
2021-11-01 12:30:13,0.43,68.5,45.5,992,437,48.0,No
2021-11-01 13:30:13,0.38,69.73,45.5,992,717,48.0,No
2021-11-01 14:30:13,0.38,70.56,45.0,993,900,72.0,Yes
2021-11-01 15:30:13,0.49,69.93,44.0,993,545,80.0,No
2021-11-01 16:30:13,0.49,69.17,44.5,993,468,122.0,No
2021-11-01 17:30:13,0.57,68.97,45.0,992,433,144.0,No
2021-11-01 18:30:13,0.51,68.95,45.0,992,395,174.0,No
2021-11-01 19:30:13,0.51,69.1,45.0,991,415,157.0,No
2021-11-01 20:30:13,0.57,69.06,45.0,991,410,131.0,No
2021-11-01 21:30:13,0.57,68.86,45.0,991,403,91.0,No
2021-11-01 22:30:13,0.51,68.65,45.0,992,450,101.0,No
2021-11-01 23:30:13,0.62,68.47,45.5,992,461,63.0,No
2021-11-02 00:30:13,0.65,68.59,45.0,993,472,48.0,No
2021-11-02 01:30:13,0.59,68.88,44.0,993,497,46.0,No
2021-11-02 02:30:13,0.7,68.9,44.0,993,505,99.0,No
2021-11-02 03:30:13,0.86,68.38,44.0,993,483,69.0,No
2021-11-02 04:30:13,0.86,67.96,44.0,993,507,229.0,No
2021-11-02 05:30:13,0.86,67.55,43.5,993,448,108.0,No
2021-11-02 06:30:13,0.86,67.1,43.5,993,404,112.0,No
2021-11-02 07:30:13,0.84,66.87,43.5,994,448,583.0,No
2021-11-02 08:30:13,0.84,66.87,43.5,994,433,668.0,No
2021-11-02 09:30:13,0.78,67.17,43.5,994,450,609.0,No
2021-11-02 10:30:13,0.81,67.68,43.0,994,428,373.0,No
2021-11-02 11:30:13,0.73,68.79,42.5,994,408,256.0,No
2021-11-02 12:30:13,0.73,68.22,42.5,994,398,178.0,No
2021-11-02 13:30:13,0.7,70.07,41.5,994,438,142.0,No
2021-11-02 14:30:13,0.7,70.77,41.5,995,613,97.0,No
2021-11-02 15:30:13,0.62,72.03,41.0,995,674,59.0,No
2021-11-02 16:30:13,0.57,72.03,41.0,995,558,46.0,No
2021-11-02 17:30:13,0.54,72.09,40.5,995,562,46.0,No
2021-11-02 18:30:13,0.57,72.43,41.0,994,554,46.0,No
2021-11-02 19:30:13,0.62,72.75,41.0,994,540,46.0,No
2021-11-02 20:30:13,0.62,73.08,41.0,993,748,46.0,No
2021-11-02 21:30:13,0.62,73.76,40.5,993,657,78.0,No
2021-11-02 22:30:13,0.65,72.57,40.0,994,529,61.0,No
2021-11-02 23:30:13,0.59,70.86,41.0,994,497,48.0,No
2021-11-03 00:30:13,0.7,69.98,41.5,995,539,58.0,No
2021-11-03 01:30:13,0.81,70.18,42.0,995,622,169.0,No
2021-11-03 02:30:13,0.76,69.39,42.5,995,582,169.0,No
2021-11-03 03:30:13,0.78,68.63,42.0,996,551,135.0,No
2021-11-03 04:30:13,0.84,68.18,42.5,996,541,184.0,No
2021-11-03 05:30:13,0.84,67.55,42.0,996,475,133.0,No
2021-11-03 06:30:13,0.86,67.24,42.0,996,528,565.0,No
2021-11-03 07:30:13,0.86,66.9,42.0,996,444,270.0,No
2021-11-03 08:30:13,0.92,66.78,42.0,997,466,273.0,No
2021-11-03 09:30:13,0.92,67.01,41.0,996,411,136.0,No
2021-11-03 10:30:13,0.89,67.41,41.0,996,401,93.0,No
2021-11-03 11:30:13,0.89,68.58,40.0,996,400,69.0,No
2021-11-03 12:30:13,0.92,68.9,40.0,997,408,46.0,No
2021-11-03 13:30:13,0.92,68.13,39.5,997,396,63.0,No
2021-11-03 14:30:13,0.97,69.28,39.5,998,450,54.0,No
2021-11-03 15:30:13,0.97,70.52,39.5,998,476,46.0,No
2021-11-03 16:30:13,0.97,75.38,38.0,998,716,99.0,No
2021-11-03 17:30:13,0.95,77.11,36.0,997,650,152.0,No
2021-11-03 18:30:13,0.95,78.58,36.5,996,777,129.0,No
2021-11-03 19:30:13,0.89,78.62,36.5,995,953,144.0,Yes
2021-11-03 20:30:13,0.84,78.98,36.5,995,683,129.0,No
2021-11-03 21:30:13,0.84,78.96,37.0,995,1057,170.0,Yes
2021-11-03 22:30:13,0.81,76.05,34.5,995,567,133.0,No
2021-11-03 23:30:13,0.86,78.96,35.0,995,570,195.0,No
2021-11-04 00:30:13,0.76,77.29,35.5,995,459,191.0,No
2021-11-04 01:30:13,0.59,76.6,35.0,995,427,236.0,No
2021-11-04 02:30:13,0.54,75.47,35.0,994,393,157.0,No
2021-11-04 03:30:13,0.41,72.91,35.5,995,449,161.0,No
2021-11-04 04:30:13,0.41,70.88,36.5,995,424,125.0,No
2021-11-04 05:30:13,0.41,69.48,36.5,995,392,67.0,No
2021-11-04 06:30:13,0.43,68.76,38.0,995,463,256.0,No
2021-11-04 07:30:13,0.43,68.29,38.5,995,452,198.0,No
2021-11-04 08:30:13,0.43,67.86,38.5,994,405,114.0,No
2021-11-04 09:30:13,0.43,67.69,39.0,994,431,225.0,No
2021-11-04 10:30:13,0.43,67.98,39.5,994,413,146.0,No
2021-11-04 11:30:13,0.49,69.3,41.5,994,410,123.0,No
2021-11-04 12:30:13,0.46,68.88,41.5,994,403,105.0,No
2021-11-04 13:30:13,0.51,69.96,41.0,994,510,97.0,No
2021-11-04 14:30:13,0.51,69.85,40.0,994,550,101.0,No
2021-11-04 15:30:13,0.46,68.99,40.5,994,517,63.0,No
2021-11-04 16:30:13,0.46,72.37,40.0,994,659,61.0,No
2021-11-04 17:30:13,0.54,74.62,38.5,993,645,112.0,No
2021-11-04 18:30:13,0.51,75.9,38.0,993,699,54.0,No
2021-11-04 19:30:13,0.54,75.27,37.5,992,687,125.0,No
2021-11-04 20:30:13,0.54,73.11,38.5,992,626,65.0,No
2021-11-04 21:30:13,0.54,72.01,39.0,992,606,56.0,No
2021-11-04 22:30:13,0.54,71.11,40.0,992,650,78.0,No
2021-11-04 23:30:13,0.49,71.15,40.5,992,651,103.0,No
2021-11-05 00:30:13,0.54,70.18,41.0,992,623,138.0,No
2021-11-05 01:30:13,0.59,69.6,41.0,992,618,401.0,No
2021-11-05 02:30:13,0.59,69.8,42.0,992,607,465.0,No
2021-11-05 03:30:13,0.59,69.24,42.0,992,630,394.0,No
2021-11-05 04:30:13,0.59,68.81,42.0,992,639,637.0,No
2021-11-05 05:30:13,0.59,68.34,42.0,992,557,376.0,No
2021-11-05 06:30:13,0.59,67.84,42.0,993,509,287.0,No
2021-11-05 07:30:13,0.59,67.73,42.5,992,555,465.0,No
2021-11-05 08:30:13,0.59,67.33,42.0,992,493,250.0,No
2021-11-05 09:30:13,0.59,67.33,42.5,993,481,335.0,No
2021-11-05 10:30:13,0.65,68.11,43.0,993,484,356.0,No
2021-11-05 11:30:13,0.59,68.59,42.5,993,477,376.0,No
2021-11-05 12:30:13,0.59,68.7,42.0,993,447,225.0,No
2021-11-05 13:30:13,0.59,68.92,42.5,994,504,174.0,No
2021-11-05 14:30:13,0.59,70.39,42.5,994,809,174.0,Yes
2021-11-05 15:30:13,0.62,71.74,42.5,994,917,119.0,Yes
2021-11-05 16:30:13,0.62,72.36,42.0,994,1093,93.0,Yes
2021-11-05 17:30:13,0.51,73.24,41.5,993,989,71.0,Yes
2021-11-05 18:30:13,0.51,73.63,41.0,992,967,56.0,Yes
2021-11-05 19:30:13,0.46,74.39,40.5,991,970,54.0,Yes
2021-11-05 20:30:13,0.46,74.7,40.0,991,668,46.0,No
2021-11-05 21:30:13,0.46,77.83,39.5,990,991,110.0,Yes
2021-11-05 22:30:13,0.46,77.43,38.0,990,787,153.0,No
2021-11-05 23:30:13,0.46,76.37,38.0,990,669,152.0,No
2021-11-06 00:30:13,0.51,74.12,40.0,990,664,138.0,No
2021-11-06 01:30:13,0.46,72.7,41.0,990,623,114.0,No
2021-11-06 02:30:13,0.46,71.65,41.5,990,616,131.0,No
2021-11-06 03:30:13,0.51,71.17,42.0,990,687,284.0,No
2021-11-06 04:30:13,0.51,70.61,41.5,990,654,239.0,No
2021-11-06 05:30:13,0.62,70.16,42.0,990,632,328.0,No
2021-11-06 06:30:13,0.62,69.78,42.0,990,591,339.0,No
2021-11-06 07:30:13,0.62,69.33,41.5,989,523,191.0,No
2021-11-06 08:30:13,0.54,69.28,42.5,989,573,384.0,No
2021-11-06 09:30:13,0.54,68.92,42.5,989,510,201.0,No
2021-11-06 10:30:13,0.46,68.49,42.0,988,465,99.0,No
2021-11-06 11:30:13,0.46,68.34,43.0,988,517,135.0,No
2021-11-06 12:30:13,0.46,68.16,43.0,988,492,86.0,No
2021-11-06 13:30:13,0.46,68.29,43.0,988,449,46.0,No
2021-11-06 14:30:13,0.41,68.47,43.0,988,498,61.0,No
2021-11-06 15:30:13,0.41,68.65,44.0,988,539,50.0,No
2021-11-06 16:30:13,0.41,68.74,43.0,987,615,46.0,No
2021-11-06 17:30:13,0.57,68.86,43.0,987,552,72.0,No
2021-11-06 18:30:13,0.68,69.1,43.0,986,591,95.0,No
2021-11-06 19:30:13,0.7,69.62,44.5,985,642,84.0,No
2021-11-06 20:30:13,0.76,70.2,44.5,985,599,69.0,No
2021-11-06 21:30:13,0.81,70.61,44.5,985,624,67.0,No
2021-11-06 22:30:13,0.81,70.7,44.5,985,570,54.0,No
2021-11-06 23:30:13,0.76,70.68,44.0,985,506,59.0,No
2021-11-07 00:30:13,0.65,70.74,44.5,986,578,106.0,No
2021-11-07 01:30:13,0.65,70.7,44.5,986,576,163.0,No
2021-11-07 02:30:13,0.7,70.7,45.0,986,645,325.0,No
2021-11-07 03:30:13,0.7,70.75,45.0,986,628,404.0,No
2021-11-07 04:30:13,0.7,70.66,45.0,986,662,619.0,No
2021-11-07 05:30:13,0.65,70.56,45.0,986,645,650.0,No
2021-11-07 06:30:13,0.65,70.27,45.0,986,591,456.0,No
2021-11-07 07:30:13,0.65,69.93,45.0,986,555,101.0,No
2021-11-07 08:30:13,1.27,69.73,45.0,986,584,163.0,No
2021-11-07 09:30:13,1.22,69.39,45.0,986,514,56.0,No
2021-11-07 10:30:13,1.19,69.19,45.0,987,543,67.0,No
2021-11-07 11:30:13,1.24,68.83,44.5,986,499,54.0,No
2021-11-07 12:30:13,1.19,68.63,44.5,987,523,84.0,No
2021-11-07 13:30:13,1.19,68.36,44.5,987,486,46.0,No
2021-11-07 14:30:13,1.16,68.32,44.5,987,502,46.0,No
2021-11-07 15:30:13,1.16,68.38,44.5,987,495,52.0,No
2021-11-07 16:30:13,1.27,68.74,45.0,987,590,58.0,No
2021-11-07 17:30:13,1.22,69.21,45.0,986,682,54.0,No
2021-11-07 18:30:13,1.16,69.76,45.0,985,675,50.0,No
2021-11-07 19:30:13,1.08,70.11,45.0,985,655,56.0,No
2021-11-07 20:30:13,1.0,70.5,45.0,984,617,46.0,No
2021-11-07 21:30:13,1.05,70.72,45.0,984,529,63.0,No
2021-11-07 22:30:13,1.11,70.75,45.0,984,507,54.0,No
2021-11-07 23:30:13,1.11,70.83,44.5,984,495,52.0,No
2021-11-08 00:30:13,1.16,70.86,44.5,983,533,65.0,No
2021-11-08 01:30:13,1.22,70.86,45.0,984,565,89.0,No
2021-11-08 02:30:13,1.22,70.81,45.0,984,646,191.0,No
2021-11-08 03:30:13,1.22,70.66,45.0,984,664,250.0,No
2021-11-08 04:30:13,1.16,70.48,45.0,984,636,250.0,No
2021-11-08 05:30:13,1.16,70.29,45.0,984,563,229.0,No
2021-11-08 06:30:13,1.11,70.0,44.5,983,511,225.0,No
2021-11-08 07:30:13,1.05,69.67,44.5,983,473,165.0,No
2021-11-08 08:30:13,1.05,69.37,44.5,983,446,187.0,No
2021-11-08 09:30:13,1.14,69.42,44.5,983,576,508.0,No
2021-11-08 10:30:13,1.16,69.3,44.5,984,534,325.0,No
2021-11-08 11:30:13,1.05,69.08,44.5,984,511,165.0,No
2021-11-08 12:30:13,1.05,69.19,44.0,984,545,215.0,No
2021-11-08 13:30:13,1.05,68.88,44.0,985,501,152.0,No
2021-11-08 14:30:13,1.0,68.88,44.5,986,599,267.0,No
2021-11-08 15:30:13,1.05,69.85,44.5,986,688,256.0,No
2021-11-08 16:30:13,0.89,71.89,43.5,986,758,242.0,No
2021-11-08 17:30:13,0.95,73.0,43.5,986,740,176.0,No
2021-11-08 18:30:13,0.95,73.98,43.0,986,716,127.0,No
2021-11-08 19:30:13,1.0,74.57,42.5,985,676,84.0,No
2021-11-08 20:30:13,1.11,73.26,43.5,985,619,46.0,No
2021-11-08 21:30:13,1.0,73.11,44.0,986,604,52.0,No
2021-11-08 22:30:13,0.89,72.72,44.0,986,510,46.0,No
2021-11-08 23:30:13,0.84,72.36,44.5,987,478,48.0,No
2021-11-09 00:30:13,0.78,72.19,45.0,988,511,58.0,No
2021-11-09 01:30:13,0.7,72.0,45.5,988,540,136.0,No
2021-11-09 02:30:13,0.65,71.8,45.5,988,593,497.0,No
2021-11-09 03:30:13,0.65,71.62,45.5,989,676,716.0,No
2021-11-09 04:30:13,0.65,71.38,46.0,989,702,824.0,No
2021-11-09 05:30:13,0.65,71.15,46.0,990,676,748.0,No
2021-11-09 06:30:13,0.7,70.88,46.0,989,650,672.0,No
2021-11-09 07:30:13,0.76,70.61,45.5,990,612,543.0,No
2021-11-09 08:30:13,0.76,70.34,45.5,990,579,418.0,No
2021-11-09 09:30:13,0.84,70.05,45.5,990,574,493.0,No
2021-11-09 10:30:13,0.84,70.0,45.5,990,637,609.0,No
2021-11-09 11:30:13,0.84,69.71,45.0,990,556,380.0,No
2021-11-09 12:30:13,0.92,69.4,45.0,991,514,205.0,No
2021-11-09 13:30:13,0.92,69.46,44.5,992,550,335.0,No
2021-11-09 14:30:13,1.05,69.4,44.5,992,586,281.0,No
2021-11-09 15:30:13,0.95,70.61,44.0,991,727,161.0,No
2021-11-09 16:30:13,1.0,72.45,43.0,991,832,166.0,Yes
2021-11-09 17:30:13,0.95,72.07,43.0,990,693,142.0,No
2021-11-09 18:30:13,1.05,71.56,43.5,990,613,54.0,No
2021-11-09 19:30:13,1.05,72.84,43.5,989,777,76.0,No
2021-11-09 20:30:13,1.03,73.9,43.0,989,783,61.0,No
2021-11-09 21:30:13,1.03,74.57,42.5,990,739,48.0,No
2021-11-09 22:30:13,1.03,73.33,42.0,990,631,46.0,No
2021-11-09 23:30:13,1.03,72.73,42.0,990,571,46.0,No
2021-11-10 00:30:13,0.97,72.07,42.5,990,517,46.0,No
2021-11-10 01:30:13,1.03,72.23,42.5,990,550,86.0,No
2021-11-10 02:30:13,1.11,71.85,42.0,990,533,89.0,No
2021-11-10 03:30:13,1.0,71.33,42.5,991,513,46.0,No
2021-11-10 04:30:13,1.05,70.86,42.0,990,492,46.0,No
2021-11-10 05:30:13,1.0,70.66,41.5,990,444,114.0,No
2021-11-10 06:30:13,1.0,70.39,42.0,990,455,97.0,No
2021-11-10 07:30:13,0.95,70.02,42.0,989,474,270.0,No
2021-11-10 08:30:13,0.89,69.75,42.0,990,466,225.0,No
2021-11-10 09:30:13,0.76,69.26,42.0,990,435,135.0,No
2021-11-10 10:30:13,0.73,69.04,42.0,989,462,129.0,No
2021-11-10 11:30:13,0.73,69.21,41.5,989,462,82.0,No
2021-11-10 12:30:13,0.76,69.3,41.5,989,492,75.0,No
2021-11-10 13:30:13,0.7,68.99,41.5,989,474,46.0,No
2021-11-10 14:30:13,0.65,68.83,41.5,989,485,50.0,No
2021-11-10 15:30:13,0.76,70.38,42.5,989,644,48.0,No
2021-11-10 16:30:13,0.81,70.72,41.5,988,584,61.0,No
2021-11-10 17:30:13,0.84,71.6,41.5,987,652,52.0,No
2021-11-10 18:30:13,0.76,71.53,40.5,986,544,52.0,No
2021-11-10 19:30:13,0.81,70.81,41.5,985,533,46.0,No
2021-11-10 20:30:13,0.73,72.68,41.5,984,865,99.0,Yes
2021-11-10 21:30:13,0.73,72.72,41.0,983,706,84.0,No
2021-11-10 22:30:13,0.81,74.21,40.5,983,704,69.0,No
2021-11-10 23:30:13,0.86,72.39,41.0,982,555,75.0,No
2021-11-11 00:30:13,0.95,71.51,42.0,981,532,63.0,No
2021-11-11 01:30:13,0.95,71.02,42.5,980,557,166.0,No
2021-11-11 02:30:13,0.89,70.68,43.0,979,612,445.0,No
2021-11-11 03:30:13,0.97,70.52,43.0,977,633,445.0,No
2021-11-11 04:30:13,0.89,70.36,43.5,976,633,397.0,No
2021-11-11 05:30:13,0.89,70.14,43.0,975,571,311.0,No
2021-11-11 06:30:13,0.84,69.91,43.0,974,516,222.0,No
2021-11-11 07:30:13,0.84,69.66,43.0,973,477,170.0,No
2021-11-11 08:30:13,0.81,69.4,43.0,972,444,133.0,No
2021-11-11 09:30:13,0.78,69.28,43.5,970,459,367.0,No
2021-11-11 10:30:13,0.78,69.31,43.5,969,503,712.0,No
2021-11-11 11:30:13,0.78,69.21,43.5,967,451,473.0,No
2021-11-11 12:30:13,0.68,69.55,43.0,966,429,308.0,No
2021-11-11 13:30:13,0.73,69.44,43.0,965,420,277.0,No
2021-11-11 14:30:13,0.73,69.44,43.5,964,470,270.0,No
2021-11-11 15:30:13,0.62,69.53,44.0,964,497,155.0,No
2021-11-11 16:30:13,0.51,70.66,43.5,965,592,152.0,No
2021-11-11 17:30:13,0.46,69.98,43.5,966,536,89.0,No
2021-11-11 18:30:13,0.57,69.39,43.5,967,456,56.0,No
2021-11-11 19:30:13,0.57,69.35,43.5,968,488,46.0,No
2021-11-11 20:30:13,0.62,70.66,43.0,968,662,54.0,No
2021-11-11 21:30:13,0.62,72.41,41.0,970,494,58.0,No
2021-11-11 22:30:13,0.54,72.73,40.0,971,565,48.0,No
2021-11-11 23:30:13,0.49,73.04,40.0,971,502,89.0,No
2021-11-12 00:30:13,0.46,71.42,41.5,972,498,170.0,No
2021-11-12 01:30:13,0.46,71.51,42.5,971,542,339.0,No
2021-11-12 02:30:13,0.57,70.66,42.5,971,540,253.0,No
2021-11-12 03:30:13,0.57,70.05,43.0,971,514,136.0,No
2021-11-12 04:30:13,0.57,69.48,43.0,971,498,191.0,No
2021-11-12 05:30:13,0.62,69.06,42.5,971,457,144.0,No
2021-11-12 06:30:13,0.62,68.72,43.0,970,452,215.0,No
2021-11-12 07:30:13,0.62,68.29,42.5,970,397,127.0,No
2021-11-12 08:30:13,0.78,68.05,43.0,970,427,342.0,No
2021-11-12 09:30:13,0.78,67.62,42.5,970,382,155.0,No
2021-11-12 10:30:13,0.89,68.47,43.5,970,428,157.0,No
2021-11-12 11:30:13,0.95,68.92,44.0,969,433,148.0,No
2021-11-12 12:30:13,1.03,68.67,43.5,969,405,114.0,No
2021-11-12 13:30:13,1.0,68.61,43.0,970,425,146.0,No
2021-11-12 14:30:13,0.97,68.27,43.0,970,417,123.0,No
2021-11-12 15:30:13,0.97,68.13,43.5,970,442,88.0,No
2021-11-12 16:30:13,1.0,69.71,42.5,971,517,76.0,No
